step,reward
1000,51.63518579980111
2000,68.3302351157275
3000,87.51583479445631
4000,86.08888813343576
5000,120.16387890825915
6000,116.56752833848387
7000,153.25656138153278
8000,168.9769569140181
9000,168.83123248135823
10000,188.04094089439468
11000,188.26240471589034
12000,172.47854156605197
13000,168.90385485365246
14000,185.92520075620422
15000,212.38504506622638
16000,223.36270034845836
17000,223.09413642900913
18000,244.19309542749554
19000,254.34861375150265
20000,274.7261788741306
21000,241.35404269390406
22000,255.90750401839563
23000,254.0506480256711
24000,269.014761880122
25000,290.95463537287657
26000,263.11050570314495
27000,307.79981245610935
28000,301.51845541316516
29000,292.62609270409797
30000,328.24277675371775
31000,295.3784864655818
32000,319.52517369802456
33000,302.9605141219849
34000,309.4558386221493
35000,338.7048263068556
36000,310.79653888753444
37000,324.3926606359085
38000,332.4818275061581
39000,316.055834125637
40000,349.1822129481112
41000,298.11586791339
42000,328.6323733365383
43000,347.0621854190698
44000,452.7307256934084
45000,554.2586441926865
46000,501.2809839580765
47000,492.4640339553579
48000,452.254215208268
49000,360.51892021880445
50000,494.60726498034546
51000,670.2918029356952
52000,473.2352886040999
53000,588.2458715360832
54000,464.385831214126
55000,606.6733234397773
56000,569.409626922941
57000,778.3544304334642
58000,723.4274347237547
59000,891.6386031822785
60000,1307.9389499360746
61000,658.162171304109
62000,714.9859605975271
63000,541.0168278328243
64000,809.1299096610597
65000,1045.0897966235418
66000,821.4213153170982
67000,1078.088512050612
68000,646.7557278420975
69000,683.4604229194307
70000,814.3023909672853
71000,1051.8687172904936
72000,426.60424371990086
73000,678.2637036254613
74000,670.8920083819277
75000,771.741306523706
76000,829.7723950974573
77000,715.7550042898077
78000,766.9899178058191
79000,849.9182286635064
80000,785.174281295875
81000,608.8016617555882
82000,851.5722043778756
83000,1245.5136911594338
84000,1605.0807664946183
85000,778.6699408348667
86000,730.1340923848337
87000,972.1309689879598
88000,602.0598367169006
89000,650.9502551004196
90000,945.7181295430735
91000,973.4524460567845
92000,807.7880653286538
93000,881.8949722069776
94000,1288.6468353096316
95000,892.0555782881808
96000,734.9934822296394
97000,897.5964688804406
98000,1178.5074848889553
99000,875.4687135325102
100000,905.6454587294875
101000,1044.0511412005883
102000,832.6412756274476
103000,1452.1529274612458
104000,1329.706359256963
105000,770.8705273301922
106000,854.1006728302729
107000,1376.373754515273
108000,854.2632095544546
109000,934.3687586283464
110000,963.7226893274856
111000,1021.7748508541345
112000,1018.1172910274095
113000,709.9665566832574
114000,1267.942167352806
115000,1003.9985871252272
116000,936.991433784952
117000,2985.553060734849
118000,1398.9899647293412
119000,1142.6325818772775
120000,948.845762445103
121000,871.7271230867486
122000,1066.7010437252122
123000,770.7494453011301
124000,861.8705278808144
125000,1339.8655381903045
126000,1344.5931906413302
127000,2030.70899835728
128000,825.3249570741361
129000,993.3210044784778
130000,1046.1917188894547
131000,1007.590501596164
132000,886.9232927479292
133000,923.4305582776306
134000,1571.0885537057964
135000,1311.266201279548
136000,961.8601119805776
137000,1160.5618480626167
138000,925.451603463681
139000,868.0988684210455
140000,2841.1962381458047
141000,2657.7239792825203
142000,1162.5376841581235
143000,1133.9371174569867
144000,1250.2033961172701
145000,924.0045172294194
146000,1664.4355980171886
147000,2991.7680872876804
148000,2133.8346689406626
149000,953.3501937382462
150000,721.8581593957365
151000,2815.67826999605
152000,854.5681760987815
153000,970.4003068327378
154000,746.275986058224
155000,897.6358739389285
156000,2191.3897958813454
157000,1334.5594501389337
158000,1220.3061146073999
159000,835.9018303540846
160000,1235.3633719444683
161000,1965.6575080639145
162000,871.3580154220805
163000,563.9766274265058
164000,855.4006876293367
165000,1393.8938790128884
166000,1271.9619551406347
167000,811.1073377392594
168000,1070.904730196646
169000,3286.2300685441396
170000,928.4923085875167
171000,1021.3711246908133
172000,1275.8418682662777
173000,1592.683831179973
174000,1110.6261858470746
175000,1147.514955656604
176000,3146.3498357915128
177000,1433.8699116238804
178000,1082.8459995308451
179000,1183.7185166356885
180000,1591.3635422460845
181000,1036.5950780712817
