,steps,avg_rewards0
0,0,-779.3165474581727
1,100000,-623.0661185014757
2,200000,-566.1328700909836
3,300000,-519.3952308414273
4,400000,-463.30441659933814
5,500000,-421.32212319410974
6,600000,-370.4764738548202
7,700000,-319.8895622713842
8,800000,-276.50114567064264
9,900000,-238.64641965464997
10,1000000,-199.9582870012747
11,1100000,-164.36637909797756
12,1200000,-131.90814292906092
13,1300000,-76.41282816313579
14,1400000,-27.690370857967565
15,1500000,26.988484777610253
16,1600000,84.79978231238816
17,1700000,135.54859068057849
18,1800000,175.1583625649268
19,1900000,253.14229369498295
20,2000000,289.1049736342592
21,2100000,362.1611860552928
22,2200000,406.76485295614276
23,2300000,447.139552075569
24,2400000,505.0195841352808
25,2500000,533.5070504123046
26,2600000,580.9153344369126
27,2700000,593.7762680594918
28,2800000,638.6261409854229
29,2900000,674.7804819312692
30,3000000,717.2865586554165
31,3100000,743.4668359272489
32,3200000,762.1914705337265
33,3300000,777.7855977019198
34,3400000,787.5376637193543
35,3500000,826.2564028557862
36,3600000,849.247099558974
37,3700000,859.5421865334088
38,3800000,880.9503358478075
39,3900000,888.2156567584959
40,4000000,910.4747586978294
41,4100000,930.0142416444855
42,4200000,944.5900973140183
43,4300000,969.2187283565772
44,4400000,977.7286487281666
45,4500000,990.2472174177054
46,4600000,1004.2106349203474
47,4700000,1000.435665941095
48,4800000,1010.4433261834694
49,4900000,1001.4648691914408
50,5000000,1007.5659252307971
51,5100000,1008.855989603173
52,5200000,1016.3593774442164
53,5300000,1039.0808527912436
54,5400000,1034.4242363322965
55,5500000,1031.62085651701
56,5600000,1047.6378565654957
57,5700000,1045.5661600976805
58,5800000,1052.2594375094197
59,5900000,1053.542132464116
60,6000000,1072.6198132177065
61,6100000,1059.587751598622
62,6200000,1074.7333291313626
63,6300000,1073.6610771677522
64,6400000,1076.4079756049512
65,6500000,1074.215869845239
66,6600000,1083.8812675867648
67,6700000,1091.5553655973808
68,6800000,1106.8109021190407
69,6900000,1106.9717338364246
70,7000000,1108.2127381337068
71,7100000,1105.5748319514446
72,7200000,1119.9999861237159
73,7300000,1106.4383541678467
74,7400000,1118.1944750707835
75,7500000,1109.5708813914248
76,7600000,1096.29158677826
77,7700000,1111.784553905422
78,7800000,1105.538729405421
79,7900000,1108.7964380635633
80,8000000,1115.4021187545427
81,8100000,1108.5832000201656
82,8200000,1110.0905190532294
83,8300000,1120.5308424006748
84,8400000,1101.8320776654307
85,8500000,1098.6455524870546
86,8600000,1106.4719057671637
87,8700000,1110.9065065886307
88,8800000,1105.0450640235906
89,8900000,1112.2553820800488
90,9000000,1120.7182843241308
91,9100000,1123.9054689587754
92,9200000,1132.1688458913297
93,9300000,1135.506448942507
94,9400000,1127.7875812216032
95,9500000,1125.310416973075
96,9600000,1127.644058461267
97,9700000,1138.4410312294926
98,9800000,1141.6995675375767
99,9900000,1146.8221678655539
100,10000000,1129.2584874454121
101,10100000,1130.6527155980261
102,10200000,1138.5332257399568
103,10300000,1146.8895486617967
104,10400000,1137.4676961465661
105,10500000,1152.5149771043862
106,10600000,1158.3469126717712
107,10700000,1168.1845180226371
108,10800000,1170.4588198307001
109,10900000,1158.5938931161284
110,11000000,1162.381361215596
111,11100000,1175.1874632664228
112,11200000,1171.5773382449395
113,11300000,1178.0532573179846
114,11400000,1170.313108143782
115,11500000,1163.3395482463136
116,11600000,1163.9133689452228
117,11700000,1163.5560694643975
118,11800000,1160.6023377138183
119,11900000,1169.0054936786566
