,steps,avg_rewards0
0,0,106.45045743605677
1,100000,295.8310123531203
2,200000,244.818972953966
3,300000,314.8493487176895
4,400000,332.5836037847164
5,500000,330.86833738552457
6,600000,344.4214482576658
7,700000,314.1571090584918
8,800000,332.02537437108856
9,900000,341.93461325084934
10,1000000,344.10988336730435
11,1100000,332.23602424935024
12,1200000,307.28783132141257
13,1300000,320.4092273098144
14,1400000,316.17998619037576
15,1500000,320.35921757815004
16,1600000,329.2790199938491
17,1700000,338.02393861464566
18,1800000,358.26901480775865
19,1900000,369.14505042028577
20,2000000,365.1135101559887
21,2100000,359.48349965580996
22,2200000,363.3493683204668
23,2300000,371.927268779064
24,2400000,372.75786992519215
25,2500000,353.4548980657626
26,2600000,350.732153457684
27,2700000,353.55108080949066
28,2800000,342.8481543886428
29,2900000,321.98870588670366
30,3000000,338.6939758733529
31,3100000,353.6521320073714
32,3200000,345.04456607415216
33,3300000,356.7603450740852
34,3400000,353.371604450743
35,3500000,365.7012835294946
36,3600000,344.16270486569556
37,3700000,331.86042185765945
38,3800000,342.62511665873745
39,3900000,343.54230735052914
40,4000000,336.3153944372449
41,4100000,331.29215048679725
42,4200000,341.4184967563583
43,4300000,315.1951249390736
44,4400000,355.0853693292587
45,4500000,354.5334900335245
46,4600000,342.00370005280035
47,4700000,349.18748467003314
48,4800000,353.1460202240949
49,4900000,344.2646593460434
50,5000000,332.69749825961225
51,5100000,341.82009758025487
52,5200000,342.35518524584387
53,5300000,350.3091449028423
54,5400000,342.2517712938314
55,5500000,352.58646575912235
56,5600000,355.22254554290356
57,5700000,361.8254311748349
58,5800000,350.5521601667725
59,5900000,350.1947243964496
60,6000000,353.39698288831426
61,6100000,360.0759582848685
62,6200000,363.6442128941399
63,6300000,349.3186447398451
64,6400000,355.8257012916776
65,6500000,354.3624296424364
66,6600000,354.43283241723014
67,6700000,347.2069470610048
68,6800000,352.61621737472063
69,6900000,362.53377782558016
70,7000000,368.1788691477218
71,7100000,364.69395341249566
72,7200000,366.1452231541392
73,7300000,364.7328747845489
74,7400000,320.69042420721524
75,7500000,345.0882215275578
76,7600000,367.50297132337636
77,7700000,348.74310716795566
78,7800000,345.57050784250356
79,7900000,354.717464978617
80,8000000,349.9887344019572
81,8100000,359.88586103804306
82,8200000,365.78272949176403
83,8300000,372.4726112221418
84,8400000,372.80860059922003
85,8500000,363.1754176298431
86,8600000,369.7011949663865
87,8700000,368.7059713562549
88,8800000,352.9259206848061
89,8900000,345.9506146204022
90,9000000,358.443766525464
91,9100000,357.4188673424312
92,9200000,368.83854684477853
93,9300000,354.1034354295766
94,9400000,349.41284278524284
95,9500000,360.71920367292614
96,9600000,365.7610984367786
97,9700000,368.2600909509336
98,9800000,361.29183941576133
99,9900000,367.8524391644572
100,10000000,362.3569355749299
101,10100000,361.27427473651187
102,10200000,363.94347336697757
103,10300000,361.5541885612118
104,10400000,363.7648645496751
105,10500000,362.5432000610601
106,10600000,354.6969585513546
107,10700000,358.366393275224
108,10800000,355.6472250173517
109,10900000,342.79813109115514
110,11000000,356.53009217981804
111,11100000,356.7862678488124
112,11200000,356.9492251798245
113,11300000,334.1706130531018
114,11400000,331.45192499343034
115,11500000,320.36553552356804
116,11600000,351.526478484905
117,11700000,356.5678546542227
118,11800000,362.46546391930707
119,11900000,349.81914633741906
120,12000000,358.2306586896826
121,12100000,359.51425744414087
122,12200000,357.6672455454011
123,12300000,354.64698099888386
124,12400000,334.21162250610314
125,12500000,332.3138914016786
126,12600000,330.89740519647506
127,12700000,353.48388743323153
128,12800000,346.07892907969
129,12900000,356.9747033668376
130,13000000,362.23762289458796
131,13100000,352.1765322999214
132,13200000,355.76135722534826
133,13300000,349.7186163157187
134,13400000,363.55361989884733
135,13500000,346.3251017451068
136,13600000,357.1365140488665
137,13700000,353.21398679614305
138,13800000,363.0652799398014
139,13900000,355.90609573735907
140,14000000,348.2731055656345
141,14100000,352.7611341762074
142,14200000,352.8257033113685
143,14300000,349.52647966942686
144,14400000,342.69632134089704
145,14500000,361.3569881797428
146,14600000,350.17648183303135
147,14700000,354.84758311611694
148,14800000,363.6275938674454
149,14900000,342.88027922383094
150,15000000,353.651893806873
151,15100000,349.80278782529814
152,15200000,356.40843278538654
153,15300000,358.25084836698267
154,15400000,365.08525158743157
155,15500000,358.8671740058658
156,15600000,368.3112170878126
157,15700000,359.0468076184315
158,15800000,347.93953823851035
159,15900000,352.7608363743743
160,16000000,330.2124178775593
161,16100000,340.0104704335182
162,16200000,346.3215972289794
163,16300000,344.86931454388684
164,16400000,345.45553643859836
165,16500000,341.30940453594593
166,16600000,344.03296348885056
167,16700000,348.5686513058107
168,16800000,348.3228350685124
169,16900000,338.9748641539669
170,17000000,344.19483074157915
171,17100000,341.18019173647
172,17200000,347.42524032024664
173,17300000,356.88111929304455
174,17400000,360.73902042517153
175,17500000,349.11002748097104
176,17600000,355.77569054944877
177,17700000,351.5082341380922
178,17800000,357.8791743027012
179,17900000,357.1638009935362
180,18000000,360.8225901803443
181,18100000,360.47517673628477
182,18200000,358.6206170222675
183,18300000,355.95097057770175
184,18400000,356.5882383457598
185,18500000,352.93739076414136
186,18600000,345.835570253239
187,18700000,346.15435947969775
188,18800000,344.4892142408617
189,18900000,338.5621067645633
190,19000000,321.38348804763183
191,19100000,328.27546481145197
192,19200000,330.8440195819561
193,19300000,337.2443141630159
194,19400000,336.0311710606581
195,19500000,336.1676759758834
196,19600000,339.42233366146456
197,19700000,332.2250451062125
198,19800000,343.1017165204521
199,19900000,335.77570125045554
