,steps,avg_rewards0
0,0,10.001108808562682
1,100000,18.43598043803088
2,200000,46.100957833061535
3,300000,75.12253795215321
4,400000,103.45821227990622
5,500000,164.85410599685517
6,600000,207.39965826832616
7,700000,220.32130886376214
8,800000,235.89708730087287
9,900000,271.98589469130405
10,1000000,295.19814274302354
11,1100000,309.02463865451443
12,1200000,307.8639593804148
13,1300000,322.6811608657071
14,1400000,364.7055043731231
15,1500000,346.80802247955285
16,1600000,492.2880754558877
17,1700000,421.6014816368057
18,1800000,435.3207363464886
19,1900000,407.6805097041823
20,2000000,402.4953934036306
21,2100000,461.09128633651693
22,2200000,474.52580392118693
23,2300000,570.0021284339387
24,2400000,599.0985240206151
25,2500000,502.1811948170712
26,2600000,624.731244529612
27,2700000,735.4493532382737
28,2800000,767.0624729768235
29,2900000,866.6096287242899
30,3000000,628.8742274821201
31,3100000,643.5679144071711
32,3200000,750.690046136927
33,3300000,795.5561645196736
34,3400000,737.7922887418383
35,3500000,710.6227258579113
36,3600000,762.8576027839428
37,3700000,725.9602640704796
38,3800000,864.2392010724147
39,3900000,963.1731196802839
40,4000000,1030.6554339088143
41,4100000,862.059695657881
42,4200000,1091.863916089967
43,4300000,960.7929058049833
44,4400000,1120.5068450155572
45,4500000,1050.288886215804
46,4600000,978.3202442819903
47,4700000,747.0062105591259
48,4800000,629.6448882700113
49,4900000,637.5120790812972
50,5000000,745.685214153994
51,5100000,881.430746408845
52,5200000,1025.117697620414
53,5300000,1136.0214060526923
54,5400000,882.0704951020825
55,5500000,1125.9489508639822
56,5600000,1062.6325945664287
57,5700000,1087.8332299474935
58,5800000,881.9638347640615
59,5900000,941.7048132682073
60,6000000,988.167287214316
61,6100000,1011.6117785137998
62,6200000,891.839939786047
63,6300000,882.8379258683765
64,6400000,898.2826448598117
65,6500000,800.3258090997078
66,6600000,819.6716986604448
67,6700000,938.4837590529106
68,6800000,885.9636366273074
69,6900000,951.1833269684397
70,7000000,888.6724897333183
71,7100000,728.0964669979127
72,7200000,701.8457243562982
73,7300000,760.9003790277325
74,7400000,916.9632104001033
75,7500000,992.4481279731201
76,7600000,989.176991227319
77,7700000,844.0633368964155
78,7800000,815.7178572688144
79,7900000,720.7333014121467
80,8000000,889.5299000792161
81,8100000,1010.843947169112
82,8200000,893.9360242925073
83,8300000,954.7630958310566
84,8400000,939.3472672890638
85,8500000,1044.7368714693878
86,8600000,1023.351523298382
87,8700000,1145.3766287801798
88,8800000,1297.7887212122716
89,8900000,1063.3782591337324
90,9000000,970.4617634848322
91,9100000,1055.3512421433945
92,9200000,1098.28123751865
93,9300000,1055.4427878924407
94,9400000,1182.6616843767786
95,9500000,1104.2737743415046
96,9600000,1000.1648499114845
97,9700000,1139.2580909393416
98,9800000,1125.233064827659
99,9900000,1187.7477986173194
100,10000000,1166.9282890028658
101,10100000,1234.8200836732651
102,10200000,1267.6592409701593
103,10300000,1209.1725269733213
104,10400000,1093.7105349054054
105,10500000,960.9277181808949
106,10600000,1035.2764578815522
107,10700000,1193.9334949444271
108,10800000,949.7577639184722
109,10900000,888.3028803176124
110,11000000,814.4891447295747
111,11100000,961.0915270491014
112,11200000,769.7576322765285
113,11300000,817.9779121497492
114,11400000,850.4297596380461
115,11500000,761.8107975082373
116,11600000,755.762523004855
117,11700000,728.4357452117613
118,11800000,664.6568538831333
119,11900000,627.5289503866896
120,12000000,658.7645145975589
121,12100000,573.4059331410783
122,12200000,641.1072513483374
123,12300000,689.5653973616432
124,12400000,720.9224595795379
125,12500000,671.8984350670476
126,12600000,845.3994770518303
127,12700000,1113.9583236952935
128,12800000,1107.0378854826276
129,12900000,1130.7154648705762
130,13000000,1132.6803094423333
131,13100000,1024.1630844435122
132,13200000,1009.909562127705
133,13300000,946.4980115559773
134,13400000,909.8141192889736
135,13500000,855.5407748992246
136,13600000,810.0612368011091
137,13700000,876.2536281946792
138,13800000,802.2830545723335
139,13900000,808.1015050702446
140,14000000,811.1717439377301
141,14100000,762.0376414849111
142,14200000,807.0445794780713
143,14300000,675.9089298879401
144,14400000,738.2919317000581
145,14500000,654.4861522792761
146,14600000,665.175237424153
147,14700000,695.0271906142927
148,14800000,700.9342059521301
149,14900000,802.7044574310386
150,15000000,745.6624796822721
151,15100000,873.004052939836
152,15200000,956.1281200871301
153,15300000,854.6461686219008
154,15400000,896.191003873279
155,15500000,912.0602268383195
156,15600000,941.2939556989793
157,15700000,908.0411294522951
158,15800000,917.7564924347244
159,15900000,1044.0004232374124
160,16000000,1048.927995785001
161,16100000,1082.5320019444466
162,16200000,1002.2859363138409
163,16300000,880.6974685231881
164,16400000,892.5358912813691
165,16500000,903.852066409086
166,16600000,1009.8435883930698
167,16700000,937.0501129850775
168,16800000,841.8528910299848
169,16900000,961.9178131010045
170,17000000,939.4110302466081
171,17100000,1011.9426784702429
172,17200000,1049.9942857690198
173,17300000,1027.4757245666203
174,17400000,1110.6564612111442
175,17500000,963.3674009663912
176,17600000,1020.5233433118518
177,17700000,1005.8228988567913
178,17800000,975.5928891733031
179,17900000,913.2063203322349
180,18000000,989.1445854114525
181,18100000,906.3009698592607
182,18200000,897.9144506754939
183,18300000,836.2174765464403
184,18400000,822.8336108418096
185,18500000,807.1361564434529
186,18600000,924.9134630091326
187,18700000,826.0057425928603
188,18800000,961.9846180168392
189,18900000,888.5295436649292
190,19000000,942.5334008186642
191,19100000,970.6496077615911
192,19200000,999.5955762414061
193,19300000,909.9563804124647
194,19400000,935.3715008664685
195,19500000,965.3422101290738
196,19600000,905.8638400972554
197,19700000,867.3613303520871
