,steps,avg_rewards0
0,0,-4.354324359184177
1,100000,0.49035070537753916
2,200000,9.760934850751486
3,300000,28.515058958329277
4,400000,69.10255969474144
5,500000,127.41662805266215
6,600000,177.3697044878991
7,700000,222.77731486620877
8,800000,242.49441265534938
9,900000,257.9404881717709
10,1000000,264.96688995996874
11,1100000,271.424046144585
12,1200000,275.7863772736539
13,1300000,274.04139426196735
14,1400000,286.2313423879952
15,1500000,286.8113389592118
16,1600000,281.1232032949862
17,1700000,292.5325681387294
18,1800000,302.32020843926784
19,1900000,313.6416592713774
20,2000000,329.8530901574952
21,2100000,329.527923917884
22,2200000,328.7574767834831
23,2300000,320.13142123596623
24,2400000,333.974326076394
25,2500000,343.1547974247515
26,2600000,338.4509362833633
27,2700000,367.9122496836129
28,2800000,352.70251921015404
29,2900000,360.12349304334333
30,3000000,365.16809534722915
31,3100000,355.41811499009003
32,3200000,360.69348567717947
33,3300000,372.53880217056394
34,3400000,371.5943121933523
35,3500000,369.149641994363
36,3600000,366.40209120773875
37,3700000,380.41921703388164
38,3800000,411.91747526426775
39,3900000,416.03267489201573
40,4000000,388.67679870577007
41,4100000,416.9678429091377
42,4200000,418.4152044852458
43,4300000,435.14806286295055
44,4400000,454.0500481790548
45,4500000,437.97818746870985
46,4600000,449.24518477042767
47,4700000,442.8970192052712
48,4800000,478.5065951248665
49,4900000,463.469306957188
50,5000000,474.5283874909318
51,5100000,483.5905498192802
52,5200000,448.59915306854003
53,5300000,467.52756268315517
54,5400000,499.02273210309954
55,5500000,538.5222309438232
56,5600000,521.72909479962
57,5700000,517.2959189284352
58,5800000,526.1617831673275
59,5900000,577.8871902017008
60,6000000,553.9915118290712
61,6100000,614.49074044917
62,6200000,568.5019039785003
63,6300000,539.6289631337185
64,6400000,569.1477100802588
65,6500000,632.3525873478534
66,6600000,562.8197176810066
67,6700000,617.4798422049358
68,6800000,591.7070165633392
69,6900000,629.2491413781247
70,7000000,590.2348368113265
71,7100000,618.4149172662917
72,7200000,629.5146474285849
73,7300000,636.2300117612017
74,7400000,639.4835667288427
75,7500000,581.1613334757944
76,7600000,638.548334476982
77,7700000,621.9955217702319
78,7800000,649.3428666056301
79,7900000,601.6314675179107
80,8000000,621.2122170546938
81,8100000,665.0476699856862
82,8200000,664.9603991972259
83,8300000,702.0979889923948
84,8400000,679.1538748497555
85,8500000,753.4782735379886
86,8600000,751.3956333096959
87,8700000,739.1473485766531
88,8800000,782.9230123850326
89,8900000,796.7253597778232
90,9000000,744.0507511969895
91,9100000,734.5213489616435
92,9200000,853.7204405198747
93,9300000,859.74852426361
94,9400000,774.0726281739073
95,9500000,781.6187174728605
96,9600000,804.6340501865111
97,9700000,881.0885666087365
98,9800000,809.8556286037277
99,9900000,945.8624585727736
100,10000000,964.0089216129687
101,10100000,987.533583264377
102,10200000,965.7960012346135
103,10300000,919.6446903212008
104,10400000,799.5953791718543
105,10500000,841.4504338917818
106,10600000,916.845371672337
107,10700000,922.530331627499
108,10800000,957.0884481471251
109,10900000,1027.651631440183
110,11000000,999.8896055108993
111,11100000,958.9128099748012
112,11200000,1001.6944434859677
113,11300000,1007.92971720654
114,11400000,1027.0647177852102
115,11500000,1047.892246756993
116,11600000,947.090682326447
117,11700000,1012.4540279814838
118,11800000,1095.0445041129103
119,11900000,1027.3646704915452
120,12000000,895.9915378729577
121,12100000,1006.0524814950685
122,12200000,1017.1629023002906
123,12300000,967.2143038818417
124,12400000,1029.7299181071667
125,12500000,979.0255689863526
126,12600000,985.9013323751352
127,12700000,1148.299101121451
128,12800000,1136.1811590151365
129,12900000,1143.0653810055005
130,13000000,1096.9018003518208
131,13100000,1039.3018365882338
132,13200000,1122.6689670050177
133,13300000,1056.587217062484
134,13400000,1045.231632810393
135,13500000,1013.3220010753829
136,13600000,1083.5299095619491
137,13700000,975.0185288824224
138,13800000,1009.7135758346506
139,13900000,979.0740258454076
140,14000000,893.719570463179
141,14100000,996.6322684424136
142,14200000,1004.2620046988932
143,14300000,925.3257956490827
144,14400000,1001.5059721951637
145,14500000,1004.7149823164395
146,14600000,828.9686245604585
147,14700000,906.5807616722112
148,14800000,928.5757056380822
149,14900000,904.8061488542329
150,15000000,880.6820432679784
151,15100000,913.7406430915076
152,15200000,830.2395705258745
153,15300000,882.6522683080383
154,15400000,872.0791002822718
155,15500000,930.4276185354581
156,15600000,905.5799897624281
157,15700000,804.229287678053
158,15800000,817.5198071038172
159,15900000,798.394703982975
160,16000000,911.6537224025519
161,16100000,802.2191971770766
162,16200000,836.4047714434472
163,16300000,871.937167518718
164,16400000,857.7854945789554
165,16500000,865.6422343326366
166,16600000,863.8126348907442
167,16700000,795.4638699664247
168,16800000,937.9205041741013
169,16900000,818.8323248955057
170,17000000,927.7119850712568
171,17100000,894.5687714496795
172,17200000,946.6149752603086
173,17300000,826.9478130588184
174,17400000,884.2419602179485
175,17500000,934.7751184321669
176,17600000,931.1547099307842
177,17700000,804.7608683598114
178,17800000,959.7069482992815
179,17900000,903.7013446124745
180,18000000,955.137513046179
181,18100000,879.9088982191382
182,18200000,842.6980415542827
183,18300000,875.1003781963414
184,18400000,943.6021707745117
185,18500000,854.959461051902
186,18600000,938.7046358353914
187,18700000,964.509177462456
188,18800000,926.8601284702605
189,18900000,944.7821510012241
190,19000000,899.760020876936
191,19100000,932.2775409597963
192,19200000,947.1478657172238
193,19300000,912.3435442538715
194,19400000,924.9724627146527
195,19500000,1012.1699083955372
196,19600000,917.8573982284754
197,19700000,919.0246155704245
198,19800000,955.0693438786459
199,19900000,1024.605562680703
