step,reward
1000,85.64444444444445
2000,87.9090909090909
3000,81.65957446808511
4000,87.31818181818181
5000,87.72727272727273
6000,88.88372093023256
7000,90.95238095238095
8000,93.1219512195122
9000,80.04166666666667
10000,92.97560975609755
11000,88.13636363636364
12000,84.6086956521739
13000,87.95454545454545
14000,83.08695652173913
15000,85.86666666666666
16000,89.16279069767442
17000,85.37777777777778
18000,86.9090909090909
19000,92.23809523809524
20000,92.0952380952381
21000,91.85714285714286
22000,91.61904761904762
23000,93.41463414634147
24000,99.21052631578948
25000,97.28205128205128
26000,93.90243902439025
27000,92.0952380952381
28000,91.19047619047619
29000,102.8108108108108
30000,90.57142857142857
31000,94.29268292682927
32000,100.73684210526316
33000,104.21621621621621
34000,93.8048780487805
35000,94.53658536585365
36000,104.0
37000,98.05128205128206
38000,106.83333333333333
39000,99.84210526315789
40000,108.27777777777777
41000,106.5
42000,106.11111111111111
43000,112.47058823529412
44000,104.44444444444444
45000,100.47368421052632
46000,110.11764705882354
47000,106.5
48000,111.70588235294117
49000,114.48484848484848
50000,116.3030303030303
51000,111.93939393939394
52000,121.4375
53000,109.82857142857142
54000,138.57142857142858
55000,112.52941176470588
56000,131.17241379310346
57000,127.6
58000,113.33333333333333
59000,126.93333333333334
60000,123.54838709677419
61000,109.71428571428571
62000,113.3529411764706
63000,108.11111111111111
64000,117.0625
65000,126.93333333333334
66000,114.54545454545455
67000,116.64516129032258
68000,133.44827586206895
69000,132.48275862068965
70000,126.25806451612904
71000,129.86206896551724
72000,135.71428571428572
73000,141.62962962962962
74000,144.88888888888889
75000,142.69230769230768
76000,141.4814814814815
77000,117.57575757575758
78000,128.86666666666667
79000,145.46153846153845
80000,133.42857142857142
81000,149.76923076923077
82000,147.92307692307693
83000,153.68
84000,140.5185185185185
85000,140.2962962962963
86000,189.7
87000,154.48
88000,131.3793103448276
89000,154.48
90000,138.5185185185185
91000,162.0
92000,166.52173913043478
93000,189.7
94000,142.96296296296296
95000,148.48
96000,157.66666666666666
97000,168.36363636363637
98000,155.36
99000,193.3
100000,165.82608695652175
101000,143.0
102000,163.41666666666666
103000,165.9090909090909
104000,157.12
105000,150.07692307692307
106000,178.0952380952381
107000,157.08333333333334
108000,163.65217391304347
109000,181.04761904761904
110000,142.66666666666666
111000,211.0
112000,163.58333333333334
113000,181.42857142857142
114000,170.69565217391303
115000,165.82608695652175
116000,184.76190476190476
117000,209.33333333333334
118000,181.9047619047619
119000,192.6
120000,168.69565217391303
121000,168.34782608695653
122000,203.89473684210526
123000,183.8095238095238
124000,219.66666666666666
125000,167.2173913043478
126000,164.43478260869566
127000,179.36363636363637
128000,212.66666666666666
129000,197.7
130000,193.5
131000,177.71428571428572
132000,188.2
133000,218.33333333333334
134000,196.31578947368422
135000,185.33333333333334
136000,230.7058823529412
137000,205.1578947368421
138000,164.9090909090909
139000,215.52941176470588
140000,209.875
141000,209.44444444444446
142000,220.44444444444446
143000,202.94736842105263
144000,196.2
145000,191.3
146000,216.88888888888889
147000,202.73684210526315
148000,203.26315789473685
149000,214.11111111111111
150000,214.66666666666666
151000,202.55555555555554
152000,192.6
153000,209.44444444444446
154000,228.8235294117647
155000,209.55555555555554
156000,209.44444444444446
157000,244.53333333333333
158000,227.41176470588235
159000,230.375
160000,194.0
161000,218.66666666666666
162000,213.0
163000,212.44444444444446
164000,217.33333333333334
165000,241.6
166000,184.95238095238096
167000,256.93333333333334
168000,194.0
169000,238.25
170000,204.52631578947367
171000,228.47058823529412
172000,234.25
173000,259.3333333333333
174000,261.8666666666667
175000,228.11764705882354
176000,234.625
177000,211.33333333333334
