step,reward
1000,-1067.9026904689997
2000,-1085.1719456549142
3000,-1052.3971673968294
4000,-918.342186786454
5000,-754.2773310546875
6000,-1006.2436266478493
7000,-993.3012147916039
8000,-885.6621524320722
9000,-877.2810864865454
10000,-866.0745427382794
11000,-601.6929089869144
12000,-622.4624677647173
13000,-602.4113469463464
14000,-760.3505054766057
15000,-755.4685069203883
16000,-746.0249993462145
17000,-520.6404403843519
18000,-726.9007207869282
19000,-662.9228287030692
20000,-739.9759838225565
21000,-621.0095635868215
22000,-639.3762127499205
23000,-679.1455344261285
24000,-622.5852992214615
25000,-575.0264132137681
26000,-620.24256929656
27000,-443.96263301068655
28000,-518.220436676565
29000,-516.5961142121375
30000,-503.5735815468231
31000,-626.1181061468499
32000,-529.2374225929723
33000,-450.6634236078173
34000,-377.2583098359649
35000,-447.35973183281544
36000,-547.7485114455009
37000,-508.4401800073095
38000,-462.7423368603072
39000,-432.32103308259593
40000,-348.059762011746
41000,-435.59013358701606
42000,-436.7015088375537
43000,-322.537491294599
44000,-351.37234319014556
45000,-344.7842613415807
46000,-298.7727816003613
47000,-336.4370572272856
48000,-411.90252680787654
49000,-340.82489395426194
50000,-287.28821063132807
51000,-247.17128860092055
52000,-167.8912933803638
53000,-242.8228438940891
54000,-208.83324764044937
55000,-275.09371812132434
56000,-247.08428458043332
57000,-242.7723265557371
58000,-235.0418696151373
59000,-166.39203701257475
60000,-125.3624568204444
61000,-184.28327808623905
62000,-115.06447902579438
63000,-180.1328891166037
64000,-149.16686517388757
65000,-142.53448274125378
66000,-173.5451636737896
67000,-254.20496854607825
68000,-67.38965330568482
69000,-89.23534042911851
70000,-78.73786473646852
71000,-48.94536704719897
72000,-141.65631602264529
73000,-97.67813361379311
74000,39.72036345665779
75000,6.6433549697903755
76000,-140.8751463231665
77000,20.86770308606157
78000,-25.315215255480698
79000,-20.467385945429925
80000,91.6252387873954
81000,99.5686055922075
82000,55.845116811936556
83000,100.61227012565274
84000,132.3676968464756
85000,26.223444609385208
86000,95.22000253111504
87000,93.09703364932591
88000,150.44828199556906
89000,150.9848507195087
90000,122.04030733038948
91000,65.24645590082594
92000,223.36862315092412
93000,246.23081477167406
94000,274.2309190661954
95000,267.3556415923566
96000,292.24527191564175
97000,254.66721104479
98000,289.8117289078997
99000,326.2218916192115
100000,408.2360318951033
101000,361.3729307399589
102000,379.7033253527326
103000,435.83765408009054
104000,399.3753013560149
105000,166.4310034488623
106000,364.8358829871398
107000,237.4770436940358
108000,475.45490997343194
109000,471.84604564602023
110000,419.2015201574546
111000,318.04665861697316
112000,516.3428163315825
113000,328.80191269151084
114000,550.7237961640047
115000,441.9030342037249
116000,385.2101163309251
117000,436.4840664774338
118000,544.2085261978527
119000,555.0834606431672
120000,566.7802621591786
121000,591.1288749807192
122000,586.055753489567
123000,461.5685831606359
124000,598.5994297092088
125000,744.0034981968612
126000,645.2122656873522
127000,566.3266817835917
128000,698.0265850556289
129000,718.2416196251661
130000,581.7014619484331
131000,705.5989176451517
132000,692.0428655202008
133000,617.7700773713009
134000,590.2719996162394
135000,755.9014552513572
136000,670.5947119022942
137000,690.5362448096956
138000,779.0278043997121
139000,633.5600500855813
140000,628.5431447351692
141000,717.8403065860804
142000,673.5282066154322
143000,784.3641496989109
144000,688.9099876770858
145000,786.4915172296693
146000,764.6763809481508
147000,871.1952892607538
148000,774.3790315335752
149000,795.8255214723879
150000,597.3670079113457
151000,762.379033944193
152000,804.431409413159
153000,788.1640873496802
154000,849.795251144388
155000,818.8343966253178
156000,800.3487555756956
157000,824.5191650516274
158000,864.7934065879695
159000,860.2807863104293
160000,833.7342174165319
161000,767.9186280826183
162000,826.4883056388427
163000,891.6860745331157
164000,839.7040527638809
165000,717.1704241890207
166000,914.2519751720176
167000,936.134449230796
168000,762.7900155306227
169000,930.9211626222356
170000,944.0532419213664
171000,857.2662933580186
172000,860.1058036367167
173000,910.4562568230233
174000,951.8493500258153
175000,953.9294945124041
176000,963.2074341989243
177000,861.0274870177545
178000,905.3349894536411
179000,824.988646851358
180000,874.9477448513337
181000,795.0211613572258
182000,828.1646676084765
183000,884.6515292361499
184000,897.0597634884813
185000,1014.8515952941808
186000,933.9666390760592
187000,923.1648920377743
188000,887.4429760215116
189000,860.5055132966589
190000,756.3351898140953
191000,962.8757692071847
192000,934.581681214335
193000,872.402064170473
194000,874.1792082465712
195000,751.8457033570712
196000,884.8673203903928
197000,1010.8510465135678
198000,982.9035335971735
199000,951.6850464718968
200000,938.768728956989
201000,866.8706078462843
202000,1018.2448872795641
203000,994.4077023892363
204000,905.8232125872704
205000,917.7423888168703
206000,1037.4164682351475
207000,1005.6945666936252
208000,979.2799383709732
209000,1025.5077443620899
210000,1035.6483354805346
211000,961.7794477820829
212000,1030.033382308243
213000,1000.4614428001798
214000,1040.8842526913697
215000,1028.3455519654292
216000,917.002275172704
217000,1008.3664515069554
218000,995.8288873948993
219000,932.2442007777794
220000,1111.501231803228
221000,1060.3446170362763
222000,1021.0890104211356
223000,1000.9305466444649
224000,1036.859863741217
225000,981.7234976828108
226000,1104.9475319165012
227000,968.0165223259839
228000,1063.8548035247877
229000,888.9481095437792
230000,1015.8022631876153
231000,1062.4324526969708
232000,1144.1682950392935
233000,1029.3853209792453
234000,948.9103242200722
235000,977.9592268907726
236000,1138.1195194695604
237000,1079.3205819803975
238000,1137.9649786071382
239000,1052.1390948605704
240000,1028.267650200135
241000,1064.8460382378344
