,steps,avg_rewards0
0,0,8.858355471218129
1,100000,14.069044178293815
2,200000,37.25577172074363
3,300000,57.82907611427934
4,400000,79.55672317243162
5,500000,115.72498880542052
6,600000,192.75897413047326
7,700000,213.7421186784239
8,800000,214.28524696007108
9,900000,215.9711932648667
10,1000000,225.34639843301454
11,1100000,241.49595308587715
12,1200000,266.5948171269638
13,1300000,283.9016603596898
14,1400000,310.0498245478741
15,1500000,312.44938545334287
16,1600000,330.125146325102
17,1700000,348.6890063145206
18,1800000,366.4338759600829
19,1900000,340.236314037059
20,2000000,371.0529072481648
21,2100000,393.35138195439174
22,2200000,371.206367764677
23,2300000,411.1844226449638
24,2400000,429.9302569192762
25,2500000,466.7132430258074
26,2600000,468.9128329814215
27,2700000,546.6513483540147
28,2800000,502.0772500710983
29,2900000,555.5205029936303
30,3000000,573.0161578854896
31,3100000,570.9243835189137
32,3200000,602.4962879490391
33,3300000,609.9595433209827
34,3400000,623.6842997481516
35,3500000,611.5093486460684
36,3600000,738.3154054990684
37,3700000,757.7945651766948
38,3800000,688.2368503824604
39,3900000,755.5030482871775
40,4000000,642.7461611762801
41,4100000,741.1965639230611
42,4200000,747.5830346031934
43,4300000,745.4555124633766
44,4400000,766.4608145539056
45,4500000,833.4327382856576
46,4600000,697.693227661865
47,4700000,714.5482807891461
48,4800000,790.4073308375025
49,4900000,714.7281323456077
50,5000000,753.1758976456275
51,5100000,603.7646265722444
52,5200000,543.527356791933
53,5300000,572.347790130678
54,5400000,581.2339708636792
55,5500000,555.6848205114206
56,5600000,637.3493327617209
57,5700000,692.2582511551127
58,5800000,693.7606433902849
59,5900000,679.6308036774988
60,6000000,685.5519857113238
61,6100000,716.7619542574299
62,6200000,689.5544962168055
63,6300000,744.342524020983
64,6400000,755.5793780713211
65,6500000,794.9950264847681
66,6600000,886.9410648189264
67,6700000,803.8257869271946
68,6800000,786.6899111962504
69,6900000,836.1880147748019
70,7000000,858.1657868900651
71,7100000,753.072117247805
72,7200000,760.8698157439233
73,7300000,768.756357345139
74,7400000,728.0009577167092
75,7500000,753.8065808163192
76,7600000,813.1135841463564
77,7700000,819.4060004250902
78,7800000,788.4094253931257
79,7900000,768.7312858765595
80,8000000,754.2251053476322
81,8100000,851.1463005106139
82,8200000,825.606401819043
83,8300000,875.9241554036839
84,8400000,856.0904639203931
85,8500000,967.8587012770975
86,8600000,942.1517657187692
87,8700000,1005.0568194311991
88,8800000,980.4782146559668
89,8900000,900.0868512663646
90,9000000,900.8110185405574
91,9100000,934.0458470785481
92,9200000,872.0921175581914
93,9300000,833.862177039125
94,9400000,856.0715877695626
95,9500000,862.9619465368324
96,9600000,836.6194831261666
97,9700000,863.7815843725243
98,9800000,819.6444006991188
99,9900000,864.6922990967522
100,10000000,806.4635858876483
101,10100000,793.169637346791
102,10200000,817.9113700818826
103,10300000,869.1456169675361
104,10400000,736.1091139859989
105,10500000,741.029565589661
106,10600000,786.849269282183
107,10700000,757.581089254033
108,10800000,886.9950102603154
109,10900000,818.7249916489906
110,11000000,770.1886772301754
111,11100000,758.2770678464085
112,11200000,784.6608384319537
113,11300000,819.9032616736538
114,11400000,799.6395902049699
115,11500000,822.971232731339
116,11600000,747.5244816028369
117,11700000,762.2227533139226
118,11800000,758.6199313511256
119,11900000,733.5054906662011
120,12000000,701.0896479605236
121,12100000,786.1405410370206
122,12200000,781.4144823558944
123,12300000,872.0990412190439
124,12400000,845.0943921105797
125,12500000,971.7508599566875
126,12600000,900.5012906695182
127,12700000,917.7458129078923
128,12800000,890.865562644521
129,12900000,874.5681151406151
130,13000000,879.1489788577763
131,13100000,1014.7788829923178
132,13200000,949.2130005464262
133,13300000,940.4003204559042
134,13400000,962.5266288691864
135,13500000,958.698279568587
136,13600000,927.0627013476056
137,13700000,801.97695469339
138,13800000,855.0666779210529
139,13900000,856.826780781927
140,14000000,814.9613338182903
141,14100000,823.4632883374616
142,14200000,756.7505312978541
143,14300000,886.8242073865637
144,14400000,970.5738087557896
145,14500000,954.6690566376041
146,14600000,996.5048427154778
147,14700000,995.2500594127625
148,14800000,955.2867248771187
149,14900000,881.830610393996
150,15000000,946.1951349422918
151,15100000,924.5663947791619
152,15200000,954.1527321923242
153,15300000,959.7068792335454
154,15400000,1052.0009598757338
155,15500000,1003.6522452932784
156,15600000,1040.3374550360588
157,15700000,1096.873200673786
158,15800000,1002.774620670632
159,15900000,1026.276055936509
160,16000000,1156.3534542100501
161,16100000,1138.025238746941
162,16200000,1035.8179908515012
163,16300000,1103.6031899050502
164,16400000,1050.731548604548
165,16500000,1142.5633235725313
166,16600000,1115.4060186074548
167,16700000,1167.26362334815
168,16800000,1086.2453103526097
169,16900000,1076.4915471759969
170,17000000,1039.1733158257143
171,17100000,1099.4302584432835
172,17200000,996.0849758772016
173,17300000,1056.921196881473
174,17400000,1027.2273402005997
175,17500000,1106.8211062260127
176,17600000,977.0400036129056
177,17700000,1005.6176645342899
178,17800000,1083.1693562157477
179,17900000,1038.6887328191606
180,18000000,986.8371349191448
181,18100000,1058.8387785820323
182,18200000,1002.4732510787703
183,18300000,1048.8464367915005
184,18400000,1005.5741743074801
185,18500000,1029.8743403252215
186,18600000,1028.4252691838717
187,18700000,974.9612899724438
188,18800000,963.9632809063432
189,18900000,1028.8231545873205
190,19000000,940.8649497486831
191,19100000,968.6578649575022
192,19200000,1019.1768657210831
193,19300000,972.8083997765743
194,19400000,925.9432388229112
195,19500000,985.3314420628385
196,19600000,1014.8612625165521
197,19700000,1017.9274878986771
198,19800000,983.0376646676057
199,19900000,993.7667245605502
