step,reward
1000,41724.74325776383
2000,46256.493387875795
3000,45491.961769883805
4000,46021.71733028722
5000,51490.32987107827
6000,41391.62435916882
7000,41418.487002525835
8000,52555.03409334104
9000,46400.40644027152
10000,38974.710150882434
11000,43368.89866283318
12000,42495.20118928255
13000,49061.79591157387
14000,43812.12937725642
15000,47620.65041525959
16000,50213.55412263787
17000,51793.00997293178
18000,41843.19192344976
19000,43181.65605419334
20000,46265.26812265858
21000,45173.90048494876
22000,52829.38936089572
23000,46490.61368087365
24000,45822.22490649049
25000,43026.083375668444
26000,41265.95507440824
27000,52472.68624049092
28000,48407.64676833013
29000,47620.64209002657
30000,45342.544373218785
31000,41771.49100605278
32000,46360.73823292228
33000,43206.19241935312
34000,46624.45486419814
35000,40656.811361856126
36000,48883.678870456264
37000,46079.212381029
38000,47767.02300075385
39000,42172.49226474834
40000,52075.504065847555
41000,47989.881622451256
42000,45885.690014432665
43000,45706.28547296052
44000,45569.77912824593
45000,42216.79642574516
46000,50200.989621875175
47000,53299.76265593041
48000,49579.12964906854
49000,55685.15539776413
50000,47022.87668363382
51000,44716.055475602545
52000,44088.5012791522
53000,54146.06281360359
54000,47942.65046489956
55000,43829.185354354
56000,45993.594977956025
57000,43101.50050410062
58000,49859.51155958979
59000,47183.694494119794
60000,47930.16968006213
61000,52160.75669265158
62000,47385.42483221261
63000,49338.33143075027
64000,51242.90818975741
65000,54022.82769998119
66000,47080.716548105214
67000,48114.30557655705
68000,48008.997368920085
69000,49054.96396659119
70000,46224.73369881383
71000,52878.70843520971
72000,47482.49292838752
73000,53333.13603922793
74000,42882.37773712149
75000,51137.47636493424
76000,48832.68125047495
77000,47669.3777739223
78000,48250.087581774904
79000,52079.08649761452
80000,49171.34952073051
81000,45434.85655344516
82000,53102.536099861485
83000,46705.82860506072
84000,50429.09889846687
85000,46814.698626798105
86000,46252.12190583038
87000,46012.27656599287
88000,46494.963570594686
89000,47595.49327696842
90000,47042.71841821735
91000,63500.1957891676
92000,53713.631248980666
93000,48259.47855145173
94000,62064.46272799828
95000,50744.078626592214
96000,40922.82249449774
97000,42402.88539469538
98000,48327.860209932165
99000,46293.86708818162
100000,54265.0306615823
101000,54278.267236976375
102000,48652.793530275376
103000,51755.15609072943
104000,51001.7918163453
105000,47445.206201595385
106000,56378.28219907013
107000,53483.86206600128
108000,48376.83313472057
109000,46915.57102400995
110000,55703.99783964206
111000,42734.03102378123
112000,46970.96884249382
113000,44015.68569947928
114000,57837.87587590811
115000,51260.86461755518
116000,57514.07020910991
117000,51619.10158380246
118000,54570.57104005893
119000,54448.88974616611
120000,49449.682262885486
121000,48937.985255498614
122000,45497.80109976383
123000,61005.91358188219
124000,47430.57669892146
125000,47533.455361842076
126000,46704.22734249944
127000,46532.023764371996
128000,52172.33071213759
129000,49070.04927899623
130000,42514.73315982208
131000,42345.156799553384
132000,53796.84680060925
133000,52389.01183843573
134000,45015.3531773354
135000,47753.249008757586
136000,48286.58466195437
137000,66068.72110275927
138000,48957.89986740571
139000,50023.44546780404
140000,57282.85102168484
141000,74179.64648795487
142000,53846.28606605213
143000,43393.73017809654
144000,53906.731542895825
145000,44265.11458771901
146000,54436.98147855834
147000,64114.28950845717
148000,60471.11837833951
149000,52130.32588442763
150000,54035.526987061436
151000,48975.48126211626
152000,50864.06930359906
153000,53093.159708431645
154000,48042.81626524324
155000,45901.87941189367
156000,70744.05650766702
157000,53537.58693368948
158000,44667.0536114932
159000,52893.47542717012
160000,53850.44389332235
161000,59073.51749051504
162000,51994.1021795372
163000,56671.63890968838
164000,53484.313317985914
165000,62493.57354006151
166000,51218.38987339717
167000,62045.18559216183
168000,60711.90445933503
169000,49387.63335089013
170000,65867.41601391563
171000,42173.67436225915
172000,60996.32176863602
173000,62280.46419790588
174000,50779.84304026225
175000,58775.683436559055
176000,60457.804676209445
177000,63964.93163103763
178000,56482.582171695045
179000,63614.4481530134
180000,46579.90268067828
181000,49515.61310267679
182000,48631.47139971461
183000,57099.01056470726
184000,58708.97460531404
185000,55226.82706438444
186000,67181.80504722544
187000,66019.38136268697
188000,45242.53612306159
189000,70160.91331391371
190000,51343.1161081428
191000,75564.34371852592
192000,66658.16851138163
193000,68865.68671880566
194000,47560.06606377476
195000,61720.39674352807
196000,49496.02880543671
197000,49996.51787660678
198000,48746.105035997934
199000,56059.74938691112
200000,57682.85925448367
201000,62892.10662338087
202000,56799.42500159139
203000,72672.11788880655
204000,49219.92361814448
205000,63975.22827650712
206000,68018.83456410172
207000,52598.25770871341
208000,71801.45854483398
209000,63035.62251607095
210000,47497.430949418485
211000,55878.93470211395
212000,64178.848981554314
213000,56792.30933285273
214000,63347.21144103225
215000,66803.52696615325
216000,61530.89368272695
217000,55290.02839030356
218000,68087.1336940972
219000,51577.39061667548
220000,53226.2438241909
221000,56269.73652965839
222000,40680.57877948728
223000,61062.885925168484
224000,69749.92309891486
225000,52010.28914043336
226000,53189.524121025424
227000,46629.60255913822
228000,43483.80790920125
229000,70255.55496356467
230000,60253.47691809718
231000,52267.41574731925
232000,66340.41308941934
233000,64875.09705587794
234000,66577.50701259382
235000,58938.006208469786
236000,55363.49305976288
237000,60307.529981429216
238000,72216.77719190165
239000,65686.19766371434
240000,54087.526881019134
241000,56250.96790406101
242000,55866.25010782575
243000,67985.21087467106
244000,57938.75344915781
245000,62138.729321116305
246000,57697.2629377228
247000,51552.60409496468
248000,51451.60138748079
249000,61645.533639064204
250000,51831.282072106005
251000,61751.93084511795
252000,69784.00255244545
253000,60867.82421014725
254000,54776.938900283974
255000,65301.31861310494
256000,61318.70054228129
257000,60904.142135737355
258000,72612.33039315365
259000,55176.79314717887
260000,51373.10551679374
261000,57344.812130832936
262000,65367.572180867886
263000,63494.285677933156
264000,57501.68885024407
265000,61320.17378092965
266000,65665.29742556941
267000,53489.124101303765
268000,65548.06429813667
269000,61379.31620508803
270000,62011.89521991941
271000,64547.64423198544
272000,56659.30328994075
273000,52877.90399499799
274000,50450.14871973228
275000,83746.05834334342
276000,59205.78455596401
277000,59655.10024135155
278000,56797.05393113092
279000,59214.41360462531
280000,54662.17425962472
281000,56919.72114483612
282000,72523.28274234504
283000,59969.12282356844
284000,64879.835519085784
285000,55570.80775635452
286000,70602.85955739762
287000,62452.15971855826
288000,57788.78370673737
289000,63294.081763408045
290000,71082.97982454479
291000,66576.77265271278
292000,51386.444212550115
293000,52444.90730425161
294000,68438.78120758328
295000,56998.169482765785
296000,63326.49794664609
297000,80985.32966958942
298000,72241.93091432634
299000,58717.637293509004
300000,65672.9070240769
301000,48237.208032931085
302000,75509.39225618304
303000,60701.83486406046
304000,51772.11565337209
305000,63416.80566340727
306000,74517.6186244162
307000,66926.22334680017
308000,61601.31933368967
309000,61668.30657385138
310000,56128.699690409754
311000,58276.696708946605
312000,75570.5491820874
313000,63622.04332801317
314000,67898.3277345022
315000,63324.739514642184
316000,47782.66759029233
317000,62019.289933506385
318000,65580.45903850168
319000,63659.13368113308
320000,71556.26377623963
321000,49375.27765275766
322000,54203.915804370146
323000,74104.91078134105
324000,71039.6787309347
325000,53076.05764618521
326000,67301.61009374258
327000,77049.0443457657
328000,66714.01501248944
329000,52995.37236302065
330000,72205.66053255451
331000,72845.40706919043
332000,64385.738283725375
333000,67540.80008710113
334000,64986.54234670796
335000,55187.43528941212
336000,62734.793616925504
337000,74591.21790627633
338000,59083.69988224608
339000,75490.96126645661
340000,75981.57004603311
341000,57993.24293102274
342000,67404.3374230009
343000,48781.1456535197
344000,63434.99499776718
345000,68534.18181046503
346000,70528.3845720447
347000,72202.60891164004
348000,58704.745521841876
349000,71892.54906736106
350000,89187.51737352803
351000,74899.58902432444
352000,49783.155202302805
353000,49146.056914958775
354000,65500.509340149685
355000,60626.94473109203
356000,65640.85168270252
357000,52190.809150321285
358000,60373.189990219566
359000,62116.17114919084
360000,58337.751025228215
361000,62963.18430912918
362000,51951.38726755905
363000,77345.01044088263
364000,65196.3407668535
365000,56480.99835949248
366000,52494.35058818526
367000,53916.076532297244
368000,48306.05298958162
369000,56824.94124717561
370000,78440.91998529895
371000,57479.814880506696
372000,55798.840561083925
373000,50006.26107548346
374000,52535.42456492538
375000,58878.24943570657
376000,75969.47805694507
377000,81942.33935988066
378000,71406.85231480058
379000,62465.48843037791
380000,64597.186018540146
381000,47110.09219461586
382000,60999.75153422298
383000,75960.85232621306
384000,62377.21250301262
385000,45621.998803780545
386000,65408.31483477417
387000,82895.2221101372
388000,60629.47696786893
389000,72292.11011296854
390000,68776.18126403377
391000,73895.68040328895
392000,60704.63067289195
393000,69372.11483458619
394000,69130.38403607233
395000,69301.8390098437
396000,62440.74726256333
397000,68951.07660082969
398000,58526.267937140045
399000,66271.09108432244
400000,67334.83451011508
401000,62432.73154553441
402000,65320.043324565035
403000,72497.14451395837
404000,62415.586367063945
405000,75319.57733459485
406000,63135.02790294895
407000,63175.60625705171
408000,65803.69531402655
409000,45799.25914958859
410000,60592.26492696475
411000,62286.92049597326
412000,86644.35226852709
413000,70403.21442998601
414000,71874.210588323
415000,62347.81976383857
416000,60575.70430381021
417000,78203.18153660839
418000,49329.263996431204
419000,59632.55319119791
420000,67022.45157282644
421000,76971.71504715756
422000,81272.65065032027
423000,75055.94750052877
424000,51894.82216497966
425000,62076.072145024795
426000,60899.28430218808
427000,53821.06469511306
428000,58574.62921191931
429000,84564.49021804238
430000,71321.62020644474
431000,69687.12897674921
432000,75919.7905829121
433000,71119.1661526182
434000,66236.15538415943
435000,55536.560470391676
436000,72449.19597999337
437000,66336.71857816896
438000,58474.02623296129
439000,62037.786251270096
440000,85068.37271700526
441000,68377.19407186854
442000,73256.73064134303
443000,60401.83310522222
444000,51890.679328984435
445000,62705.61378057161
446000,67962.74134463987
447000,52576.19909133606
448000,70785.57178231803
449000,69963.01542493534
450000,71239.77539306095
451000,66148.95322005267
452000,67362.83511977067
453000,63350.5475029682
454000,71842.14276663457
455000,51406.96684391884
456000,81181.64828004655
457000,67068.17480412307
458000,62676.85843668712
459000,64313.36278886336
460000,73751.07079655722
461000,51229.476315991116
462000,79807.02702074288
463000,69191.29341115481
464000,76944.64499048468
465000,82237.58172286965
466000,80311.78506702057
467000,80143.41563130463
468000,56692.99505794086
469000,63859.94365257217
470000,57254.98410780146
471000,68876.73853794902
472000,58127.43792653235
473000,61596.526258218495
474000,56627.571733073586
475000,53254.04060921007
476000,70477.98600011489
477000,78078.55238003848
478000,67385.04291763424
479000,70197.86380241039
480000,75577.92145661938
481000,69074.49867858672
482000,82100.49331208786
483000,77805.14428810494
484000,70880.3285929372
485000,76998.64071503238
486000,78964.71476903085
487000,60158.40203954501
488000,56291.848606180916
489000,66762.14000010859
490000,74784.80756275855
491000,65191.93748785122
492000,78266.81946096249
493000,80118.14374931785
494000,62189.76119332109
495000,63994.42002868402
496000,77505.22037295274
497000,55282.719390981314
498000,58105.221998975714
499000,64281.029584107484
500000,48240.71974555838
501000,85911.17913335099
502000,57682.591737571944
503000,67950.83046606962
504000,72568.2322602249
505000,61293.24821379342
506000,67000.63627416555
507000,51657.35114293555
508000,71645.25080486479
509000,58841.85730625057
510000,87098.78928744295
511000,57015.43117589297
512000,82933.38501030633
513000,72503.71502594341
514000,55637.535423371
515000,64269.09067158844
516000,57241.47857128984
517000,64070.81782099765
518000,60816.375621580664
519000,75654.20320400684
520000,66235.8595864538
521000,64448.403780642584
522000,83267.66291699444
523000,47682.99350642579
524000,67174.54036031627
525000,71477.86642226807
526000,60916.5709508579
527000,77107.02141593205
528000,53707.60157372568
529000,77898.17891304713
530000,70370.07136041421
531000,63758.347578552275
532000,66641.71860801538
533000,69398.29761401666
534000,68271.17754775655
535000,80610.132186088
536000,76565.31162711956
537000,68927.49179283538
538000,81278.7228417514
539000,74082.69699108563
540000,70488.00580173553
541000,73417.67139495329
542000,76445.4771019836
543000,67513.51777421826
544000,65709.66159336966
545000,78012.14322881769
546000,72383.05229357733
547000,74805.45575310264
548000,59971.91469939182
549000,56830.300807238804
550000,73778.26294154371
551000,69882.7671853033
552000,75914.7481339488
553000,71924.82586981812
554000,65479.32210915985
555000,75810.61570330219
556000,77543.54609169926
557000,68364.70317342028
558000,70436.04766478606
559000,71258.49572708464
560000,71093.80700288068
561000,57489.93024354077
562000,75196.62337622631
563000,64240.1480343568
564000,65540.00142104027
565000,76969.40967340134
566000,67430.1305926323
567000,55733.54524850474
568000,61884.96813814826
569000,58932.477258258135
570000,63647.52286073699
571000,61267.03227105965
572000,75725.51181568032
573000,75186.79582038999
574000,52403.77993763962
575000,59388.315360876986
576000,64604.93438886041
577000,64560.88060616602
578000,69586.57075098401
579000,75166.54008235142
580000,69644.71685754797
581000,65484.21993677149
582000,71928.09873513925
583000,66886.68971433112
584000,75120.87713034636
585000,53693.001183368906
586000,72735.31619341807
587000,51964.81702194158
588000,59187.85797740285
589000,81611.58937533713
590000,61574.56691675639
591000,70246.22133645017
592000,76736.53908117891
593000,83227.20645766944
594000,78893.45528287247
595000,76841.06383928463
596000,69419.43165913114
597000,68263.9257378914
598000,79406.40592363449
599000,70506.9490391432
600000,60479.24044939124
601000,69509.94720185293
602000,60509.547439928596
603000,69863.04254208905
604000,78188.14690322403
605000,70044.37702329578
606000,83168.10191991023
607000,68847.73956577845
608000,70595.84421338138
609000,72317.27641315108
610000,77986.60524582311
611000,63222.32636087256
612000,77861.40857136657
613000,66751.7254386086
614000,52640.89713941439
615000,66676.29512272404
616000,82524.92068079811
617000,54905.30721959159
618000,65385.575829524605
619000,72659.12856649699
620000,61205.77907801029
621000,74667.09428417847
622000,82993.64715386803
