,steps,avg_rewards0
0,0,42538.40277698816
1,100000,86008.29029325144
2,200000,81995.13165587322
3,300000,75903.8073344158
4,400000,81169.77993797732
5,500000,80968.10160530402
6,600000,83302.81701839484
7,700000,71445.62235464879
8,800000,78688.66615716707
9,900000,86981.38160797635
10,1000000,86242.93041961103
11,1100000,83813.81538078061
12,1200000,85011.53384519154
13,1300000,81347.85660256121
14,1400000,77682.64636864814
15,1500000,71963.60232742979
16,1600000,79951.46397606855
17,1700000,77677.8478039524
18,1800000,78561.50365967654
19,1900000,75673.89171826688
20,2000000,74166.26447566983
21,2100000,75409.47534102638
22,2200000,75501.28860509029
23,2300000,74875.2270642122
24,2400000,75784.76268348057
25,2500000,74449.31243932305
26,2600000,74732.55608710408
27,2700000,75395.50523401062
28,2800000,74332.81811352615
29,2900000,73365.2755767296
30,3000000,75823.86642089231
31,3100000,75159.54966434817
32,3200000,72499.1199651349
33,3300000,72632.11533960578
34,3400000,72280.01599869551
35,3500000,73788.89266850035
36,3600000,74328.88541688095
37,3700000,70106.07479871195
38,3800000,68595.92191573439
39,3900000,68971.75995375188
40,4000000,67247.70227245674
41,4100000,66537.72422052556
42,4200000,67345.49919534576
43,4300000,66487.49019755088
44,4400000,66285.76553311975
45,4500000,67936.47645139502
46,4600000,67258.87565175403
47,4700000,66822.43082138879
48,4800000,63268.66279091684
49,4900000,64082.55166210697
50,5000000,64069.186205860206
51,5100000,63401.46608276573
52,5200000,66639.307893158
53,5300000,66716.43972049034
54,5400000,66136.67328985529
55,5500000,65822.8314520625
56,5600000,68280.64581522385
57,5700000,67887.42693189897
58,5800000,71865.47102639503
59,5900000,69869.0819346195
60,6000000,69542.5448226694
61,6100000,73089.64275212186
62,6200000,69099.48358427033
63,6300000,69864.97869026843
64,6400000,70558.15448100476
65,6500000,70225.25896938916
66,6600000,71997.5915067888
67,6700000,71113.23161605049
68,6800000,70726.02243518713
69,6900000,72322.0240827271
70,7000000,74040.26092930585
71,7100000,73080.39699922045
72,7200000,74584.6121397987
73,7300000,76263.90298748239
74,7400000,76523.52357690563
75,7500000,77808.53430597422
76,7600000,80842.12351964676
77,7700000,78875.90064511597
78,7800000,77485.99309292302
79,7900000,76390.2600049412
80,8000000,75874.82106131184
81,8100000,76219.91835102042
82,8200000,75616.44279910461
83,8300000,71777.0868262599
84,8400000,73409.94571790475
85,8500000,75098.12652436666
86,8600000,77048.06792024536
87,8700000,76506.1147031882
88,8800000,70786.65547545468
89,8900000,66651.16515865199
90,9000000,67439.23901259062
91,9100000,68213.25398720673
92,9200000,65996.18951256787
93,9300000,60428.340058518166
94,9400000,66806.66165029746
95,9500000,65192.56959459494
96,9600000,67034.72946184839
97,9700000,70472.76778404211
98,9800000,69241.54998568847
99,9900000,68228.36861125269
100,10000000,65914.42686533705
101,10100000,67170.88946143562
102,10200000,66778.0544183491
103,10300000,65735.96875835852
104,10400000,65766.24360140301
105,10500000,62494.34330596571
106,10600000,64265.19359999619
107,10700000,65012.58082230134
108,10800000,66713.16948288349
109,10900000,65308.90228355623
110,11000000,68465.96635241908
111,11100000,65235.18476172516
112,11200000,69014.7009611731
113,11300000,68776.72527235816
114,11400000,68017.37520234755
115,11500000,69568.52107479125
116,11600000,70657.3537143766
117,11700000,70830.8428200412
118,11800000,70251.00924217071
119,11900000,70971.45449123114
120,12000000,73465.75998822076
121,12100000,70126.33964733095
122,12200000,77154.36103403503
123,12300000,77594.24102546602
124,12400000,76381.79373468651
125,12500000,76843.47443430097
126,12600000,78434.22401036233
127,12700000,79250.79218604029
128,12800000,76785.25796500762
129,12900000,78379.57573810288
130,13000000,76425.09641537395
131,13100000,80189.2331846248
132,13200000,76560.66582397386
133,13300000,76711.05455814466
134,13400000,78493.4254280079
135,13500000,78152.26093861215
136,13600000,77698.30009810718
137,13700000,77224.64594640331
138,13800000,77235.52023253198
139,13900000,77370.69760239228
140,14000000,77615.85851825622
141,14100000,77380.48464040074
142,14200000,74926.37650782146
143,14300000,76269.06251890377
144,14400000,75883.3802995348
145,14500000,77788.85320225469
146,14600000,75613.2307111019
147,14700000,75631.10439541907
148,14800000,76761.17336042777
149,14900000,76050.8089043889
150,15000000,75801.82989112906
151,15100000,76752.07558489294
152,15200000,78602.89671667664
153,15300000,78064.98373017965
154,15400000,79576.10710443818
155,15500000,78437.14765541776
156,15600000,80331.06031210662
157,15700000,80826.34741770804
158,15800000,79515.26787399338
159,15900000,78928.66493747615
160,16000000,78997.60999668662
161,16100000,81275.77401556083
