step,reward
1000,33.785212426702344
2000,22.680268110621135
3000,21.36595134173667
4000,23.054395437039044
5000,23.669097453715015
6000,14.477931794444016
7000,26.98405845391194
8000,6.084378905929881
9000,15.924011741820637
10000,12.75622085841487
11000,25.30268855273927
12000,18.914108450360747
13000,19.45486028748735
14000,15.738542878644717
15000,15.775251164545912
16000,23.949873151616796
17000,10.143142687183882
18000,26.947001377087624
19000,16.76366282658693
20000,18.634922041811734
21000,20.362378209505465
22000,23.906959386426625
23000,23.2685056953507
24000,18.459360910703538
25000,34.05606111811373
26000,17.515569539802048
27000,14.521329778237114
28000,18.827805881994873
29000,19.529850757412593
30000,23.74469097637698
31000,24.203644110824268
32000,18.897405521807627
33000,10.27835433338342
34000,19.027888862670075
35000,19.052677122113423
36000,20.508669544288058
37000,32.64707408791465
38000,27.506885471080206
39000,19.40648156534658
40000,24.209514477940097
41000,20.131153115843535
42000,7.085839596982776
43000,20.733077604873206
44000,21.650902172601317
45000,34.594636007508136
46000,18.392008847637875
47000,21.064920429492435
48000,23.47904637028932
49000,26.987511508874928
50000,23.489934644480243
51000,24.581258492367695
52000,13.258785585262691
53000,23.08207684368896
54000,23.009797424822388
55000,20.290904024152688
56000,19.99265621586642
57000,19.28639184864371
58000,24.75740685652086
59000,21.68990112361914
60000,22.74784844608161
61000,17.243407593920388
62000,22.369588282336576
63000,19.10951569157179
64000,7.50558619202727
65000,16.08589796822139
66000,14.806091462343598
67000,15.598151113543864
68000,5.2150855342035625
69000,11.184358936619697
70000,31.266356207765973
71000,19.513987701920314
72000,25.104428630602747
73000,25.332023093676646
74000,26.358916266754523
75000,32.13805514767335
76000,33.50791552413606
77000,35.04439134770619
78000,33.10362565593476
79000,33.594939152481906
80000,37.34628652068282
81000,38.17163773972069
82000,36.287857524731905
83000,39.27530638787254
84000,37.02953047373019
85000,41.02369073653881
86000,36.045875683023446
87000,36.14466372835893
88000,33.56050384147635
89000,39.319066627360364
90000,37.85754415005326
91000,37.79392452286973
92000,38.71546724460853
93000,39.98682330103674
94000,39.204917892704785
95000,38.882024218133225
96000,40.13556932836763
97000,37.400152352800085
98000,36.402021215067066
99000,39.90712764932551
100000,38.70338732209927
101000,41.16341461156242
102000,41.18211998994075
103000,40.13783291576757
104000,39.09452911637387
105000,37.35699437795697
106000,40.53525659376696
107000,38.69572149043331
108000,37.02906763056777
109000,37.573752514975084
110000,38.35711643042413
111000,39.80616130177097
112000,39.738956458685124
113000,40.39932172234719
114000,41.357859105060456
115000,43.027214845656
116000,42.13317596024298
117000,40.76606111302561
118000,39.99606514834652
119000,43.218574264899665
120000,44.035358948327044
121000,43.6546962547539
122000,41.25263493875206
123000,42.41655762380314
124000,40.60544839836242
125000,44.66015939631798
126000,37.435358152919434
127000,42.403922137380754
128000,41.85335036334967
129000,42.66664574742064
130000,44.5824860168901
131000,40.48697685089524
132000,45.624460662100795
133000,44.558635907264645
134000,44.64518964555259
135000,42.91303721744245
136000,46.43199557825572
137000,45.63806039856551
138000,47.96954401861617
139000,45.259909572966876
140000,45.148153339479784
141000,49.4273180224574
142000,49.21539420834119
143000,47.455574502997145
144000,49.63483437364723
145000,48.49460241834834
146000,55.43201635661796
147000,50.4050796646755
148000,51.280347108281205
149000,53.43319441957982
150000,24.251812798318902
151000,33.22572311326599
152000,47.26605783401984
153000,49.91161270552349
154000,53.10344759145879
155000,46.68145501397776
156000,55.276721100900076
157000,50.04069864183102
158000,49.9635558248282
159000,56.40180983644099
160000,52.740157920312754
161000,32.72009759189135
162000,52.94996435388183
163000,47.716135159909314
164000,54.446731612829204
165000,53.127381226779534
166000,56.08448520656806
167000,61.27353631982745
168000,57.22735819417322
169000,62.12141549180415
170000,53.85465585730291
171000,50.83023876888935
172000,59.502401200266306
173000,57.610400850107666
174000,52.75526793148013
175000,58.29604881965115
176000,56.77852328318
177000,58.88357543073333
178000,57.63026394825141
179000,52.99106137779546
180000,54.80524348212531
181000,53.777977053483575
182000,61.50291310894194
183000,55.7011591604478
184000,56.136393637971025
185000,58.009661221061215
186000,66.31876431887544
187000,63.33724342011915
188000,56.82674138003303
189000,58.28890958059323
190000,61.32448836605949
191000,58.67750934831598
192000,62.55709908012546
193000,65.5692495322181
194000,56.34336974987157
195000,56.08302625713765
196000,60.405885002739566
197000,62.434644166511305
198000,56.872963473621105
199000,65.05793501759115
200000,56.46691325717446
201000,57.279543477032185
202000,62.41930800978137
203000,62.99091255991811
204000,62.47465032571392
205000,55.17733480529599
206000,63.08285214462735
207000,60.25333074745183
208000,59.33948959641212
209000,57.28450738988624
210000,52.80451366284561
211000,62.6641788646164
212000,63.56490450075754
213000,68.01181938043487
214000,67.43377488957236
215000,63.85012540532673
216000,65.84473396505527
217000,65.3270948635416
218000,65.81863686167458
219000,66.402023149093
220000,66.78864832891982
221000,65.6422720593528
222000,64.57687504607027
223000,59.30672154628406
224000,65.15871817130432
225000,61.17272899734091
226000,55.94197298252393
227000,61.1434715702468
228000,60.37246763178697
229000,66.02742140170369
230000,68.32564624217501
231000,66.49277089804022
232000,67.37701845203945
233000,66.47590009514747
234000,56.08292397712353
235000,63.88189863830584
236000,64.60620253031598
237000,64.20252242336859
238000,66.170956587316
239000,63.72930411953904
240000,58.80138779435068
241000,63.53092637224344
242000,61.73727932752519
243000,59.27113877039823
244000,63.99587723763034
245000,62.92867533818071
246000,59.414862192204744
247000,66.45119517982046
248000,60.47155829145949
249000,63.50302822763323
250000,66.47372774736368
251000,66.31059324875129
252000,64.64383438936486
253000,68.74933444525708
254000,63.27276711482154
255000,67.79867682071773
256000,66.38754250435325
257000,64.39572074807883
258000,62.8241964964685
259000,72.28818383366729
260000,72.12031635088026
261000,68.82285140564889
262000,73.68230685576324
263000,66.05604719362572
264000,75.68540569532239
265000,71.87785633976927
266000,67.57116171768982
267000,68.36034129057735
268000,68.32867779839455
269000,66.72703891558461
270000,64.38253137195393
271000,73.69350140174285
272000,74.42700606882647
273000,68.1725702169815
274000,73.73689641827514
275000,68.48932008485967
276000,71.87600239622144
277000,73.25367389726821
278000,73.05037359250817
279000,68.71575997031465
280000,66.86008248983595
281000,73.94007188061788
282000,75.46396272791246
283000,69.90462129308396
284000,72.58779128052053
285000,77.43102677364115
286000,73.70096583057473
287000,74.13629063964602
288000,77.49035693881343
289000,78.02146286395454
290000,74.02475910447912
291000,73.75206022003272
292000,74.03482328676888
293000,79.73496884869975
294000,80.29648259382469
295000,78.27945918869715
296000,72.31223074612659
297000,72.496116636608
298000,70.08656801884278
299000,80.25110774391338
300000,73.28596270831774
301000,76.52997459021384
302000,76.70004683549824
303000,77.4913941804655
304000,80.05512680407001
305000,80.67329347490603
306000,78.41177823366176
307000,79.6191730324965
308000,75.29625136066318
309000,79.266300712448
310000,78.37257761643936
311000,78.3806059473959
312000,81.92355904793838
313000,80.17866604680981
314000,78.99661580119147
315000,76.03799725671175
316000,80.661342319341
317000,75.74253743643452
318000,81.77464520954622
319000,79.4305580472445
320000,78.05376118247331
321000,81.84524794196219
322000,76.18909457357606
323000,80.27947197116151
324000,81.6232088324248
325000,85.08156254822731
326000,80.1006008693762
327000,81.89012963174163
328000,78.76431918971981
329000,81.26864720576545
330000,81.5507656779394
331000,78.96900751146633
332000,82.15262710346569
333000,82.4453374040323
334000,76.81385712912453
335000,79.87236795404377
336000,77.43605978373893
337000,77.7417120777542
338000,81.3293562280977
339000,82.28191753931483
340000,77.45062241236916
341000,83.60798210411117
342000,84.1712649449277
343000,78.90118033298464
344000,81.16686270054421
345000,86.3557300361283
346000,81.72633561019789
347000,84.81271342873862
348000,84.005485126777
349000,83.08020307574941
350000,85.61710080692075
351000,86.44243556179414
352000,83.38505826157022
353000,82.93966054473324
354000,80.62271154005794
355000,84.47434471607535
356000,80.50045608712678
357000,80.08565915211892
358000,77.01436528672771
359000,85.52173843312248
360000,85.68193359443573
361000,83.4061873871569
362000,82.9464664771345
363000,81.6109766562387
364000,82.00252486676003
365000,78.05443449520921
366000,81.25266548880471
367000,80.69717630350281
368000,78.90784642357319
369000,83.18799970193146
370000,82.46091835882336
371000,82.47081925072858
372000,78.16592871251534
373000,82.9082874967615
374000,78.29192693317657
375000,79.72936510124717
376000,81.69231462189367
377000,85.4376250450369
378000,79.44479072913957
379000,79.22227467246884
380000,78.71449619544092
381000,85.24302176168172
382000,86.28824995119791
383000,81.03956484647483
384000,74.26099928261553
385000,83.24796905284497
386000,80.11397312226774
387000,81.37238141957064
388000,83.19657209233094
389000,85.23018600491362
390000,83.93610923919292
391000,85.11238028200313
392000,82.0060077869749
393000,79.49821972373819
394000,83.2182017386396
395000,84.57551784314359
396000,83.64862683324505
397000,81.69293043600861
398000,80.76730908001191
399000,79.17538529451001
400000,85.48087151563153
401000,80.9980859841801
402000,81.90035248491402
