step,reward
1000,103.25024817224187
2000,105.84277821966332
3000,102.82447404516927
4000,116.05732754709145
5000,114.51718609325836
6000,110.46491949326501
7000,124.37923974787289
8000,110.34592487368526
9000,117.1591022247831
10000,110.85662904674089
11000,124.88053427834551
12000,127.14536650479477
13000,128.13075187202912
14000,116.82897162734676
15000,147.88705547388764
16000,152.857353421652
17000,139.0706033587485
18000,139.56997913699598
19000,147.46560909083527
20000,157.44481928690146
21000,173.737511127515
22000,153.7018658132311
23000,166.87124492529549
24000,200.59825736723099
25000,201.3845807578833
26000,201.6276775174625
27000,189.8200760260742
28000,222.13875794650596
29000,247.87049516023467
30000,196.97596770449442
31000,202.46646045697304
32000,207.49143745424345
33000,236.7341538022034
34000,251.3919102984922
35000,254.09540488804555
36000,293.3950751777249
37000,247.287041479747
38000,267.43354351989655
39000,281.7350387852322
40000,252.72707193027998
41000,278.3522877320779
42000,257.10449477144283
43000,349.40555008665194
44000,306.02320178216013
45000,303.4298856370972
46000,305.98104977653554
47000,321.0431893808367
48000,314.57676091882155
49000,278.7481793626757
50000,327.5464074894073
51000,310.5857156289738
52000,360.32745058985984
53000,305.43837309195527
54000,345.0448987662245
55000,324.6301881873669
56000,331.03434623161377
57000,308.011129323418
58000,299.71063854148406
59000,329.65240417144474
60000,325.0667040938361
61000,368.6356577646378
62000,339.47136066505806
63000,315.62480722157403
64000,314.2242307210135
65000,365.1015632841687
66000,327.1086157871909
67000,313.13378252066025
68000,329.1989294946323
69000,322.88629530723546
70000,340.8756568928142
71000,342.70756285647224
72000,358.6227593697556
73000,362.9708468190163
74000,362.9770336463193
75000,350.55883538247866
76000,356.0601551372041
77000,339.28572432527125
78000,380.1703023893067
79000,353.5049466400966
80000,359.0949024390619
81000,367.21358239858455
82000,365.7090179759208
83000,349.79839687897294
84000,376.0610192506601
85000,404.3272811641989
86000,340.5884329450874
87000,369.2409312912483
88000,374.1331826223623
89000,380.49198221558646
90000,415.9958947955674
91000,356.57170408530953
92000,372.4736895490683
93000,375.8914675545618
94000,400.45341727015875
95000,401.11788307358205
96000,322.46159746929345
97000,364.64181026513165
98000,327.85251783525996
99000,354.449278258403
100000,408.4311141815176
101000,366.43317831345894
102000,375.05894395814494
103000,394.40303465063215
104000,344.33740808018376
105000,377.06185719974917
106000,389.2607188348102
107000,352.9396873204963
108000,351.64797564691344
109000,374.668893699109
110000,404.41503860835144
111000,386.3590945980199
112000,388.2925078723222
113000,384.92578404502115
114000,371.5151785799528
115000,437.6835334859901
116000,401.92974758318564
117000,370.65745139669315
118000,391.0768505178068
119000,377.99397634718764
120000,369.7965526829169
121000,412.43437392684245
122000,372.94638196797854
123000,365.75380610205957
124000,423.40368287736777
125000,388.6996759041967
126000,401.04557515657916
127000,364.2034421413752
128000,354.0038760132972
129000,354.95480697094604
130000,434.7430613119235
131000,415.7022243046622
132000,382.9415241435709
133000,412.38517377941974
134000,393.7309343851478
135000,417.9949701824846
136000,413.07434272860644
137000,491.5934247751758
138000,391.5732114272699
139000,408.3936306697466
140000,495.130299799403
141000,432.65593227643245
142000,420.8121071199942
143000,428.5646415802474
144000,382.78297032210776
145000,429.6636764684057
146000,396.1620607841441
147000,419.47059949047065
148000,404.359032716207
149000,385.56775127810573
150000,402.830758074582
151000,397.39523048434205
152000,402.4567521975766
153000,442.3576809413626
154000,401.1883503600904
155000,389.0558360923913
156000,381.3312384707413
157000,468.5434989874814
158000,441.3866317670807
159000,433.28822379812266
160000,384.41560470165945
161000,379.7318148235447
162000,440.68474846461453
163000,423.868974862568
164000,444.1711506150426
165000,383.7224470118545
166000,417.3182504380753
167000,427.8887813325215
168000,462.6273952403238
169000,399.5959745705943
170000,403.566806198028
171000,463.0942295222666
172000,408.38148503883554
173000,438.2469259968795
174000,425.10799043319673
175000,467.1239158073775
176000,467.4357076255827
177000,421.30172071396265
178000,434.6766623643212
179000,454.5832861225878
180000,420.1321168682909
181000,405.2430773994838
182000,419.95288765533496
183000,539.324269724602
184000,458.55322666258934
185000,419.88891258476076
186000,392.701185095934
187000,500.03182678472723
188000,445.55390210961104
189000,458.6324584523638
190000,420.5564974505636
191000,474.5385494659939
192000,409.3945576800308
193000,446.3757411821809
194000,479.5487256971781
195000,458.71295644006767
196000,392.3077408997738
197000,399.8863219671944
198000,506.0995752601935
199000,454.6096169873698
200000,445.60093188105657
201000,442.24627461072123
202000,481.854744304106
203000,423.4180782285612
204000,483.6991011136852
205000,447.402013851616
206000,521.3541303804977
207000,463.1142685088565
208000,433.8623257607307
209000,593.0441830405597
210000,439.0561378238171
211000,467.32320698498586
212000,498.26487119781865
213000,431.71769436225924
214000,430.06855257860633
215000,447.1889085722438
216000,462.8292297971976
217000,522.7855697942193
218000,529.1137336360393
219000,442.19824525239505
220000,463.83781073897626
221000,450.8330197249946
222000,474.65538989774836
223000,418.6919081337399
224000,486.09173700832787
225000,430.3251730691831
226000,449.20721236578765
227000,459.0917012804627
228000,452.506033762105
229000,488.5103337381783
230000,451.01909348836335
231000,443.53362171045467
232000,478.4985697545559
233000,468.4431983669112
234000,481.59888892379104
235000,541.5092087567033
236000,584.4935090836153
237000,530.197459402716
238000,516.6959063984243
239000,460.03132396896876
240000,546.3605914543656
241000,470.4775251832067
242000,527.2634539692272
243000,409.64732650922
244000,531.1619355362496
245000,450.14704088528833
246000,488.1898013448655
247000,440.0685454956938
248000,471.0171147083203
249000,446.98941599126846
250000,466.74565369681915
251000,449.2116451726896
252000,487.6307081749903
253000,436.8913102125065
254000,510.2913325133407
255000,482.36606607566193
256000,500.5026825387718
257000,440.0676564042384
258000,493.78162551967785
259000,489.9493957892579
260000,463.77963652778544
261000,467.5232885523026
262000,516.5191767909574
263000,556.0954132700231
264000,434.90687370097595
265000,431.84770010567684
266000,470.44818454389497
267000,454.1258557999031
268000,505.02521749362086
269000,500.42075141037066
270000,515.9847949433865
271000,541.6717642234771
272000,528.2748822964647
273000,473.39040865225235
274000,455.64159409105406
275000,481.5254207434791
276000,462.8751629767121
277000,493.68111167294927
278000,484.51296981884013
279000,466.165836732794
280000,515.8888305149544
281000,514.0863679036762
282000,475.2709287325547
283000,453.53383455092217
284000,558.0299864745135
285000,465.51329897942054
286000,486.5310940091926
