step,reward
1000,-1033.6598009463482
2000,-957.3215495049828
3000,-877.5868492826799
4000,-901.7994166356789
5000,-865.4786159611357
6000,-824.0071504459697
7000,-801.925150853451
8000,-798.7943366269093
9000,-860.472454330422
10000,-755.3367808799632
11000,-602.5115038834995
12000,-660.5208034489131
13000,-687.457691196452
14000,-602.8002930561174
15000,-617.5958930395389
16000,-558.8332557680759
17000,-538.9679876215373
18000,-377.22998883040805
19000,-535.677350732959
20000,-481.16121878275635
21000,-448.9931033476838
22000,-486.9731730473825
23000,-486.40159790182975
24000,-498.04971277444844
25000,-442.8003098400031
26000,-369.34439380330986
27000,-590.8118183300484
28000,-424.7361184923642
29000,-301.81838556429216
30000,-337.391979445525
31000,-303.98308000918
32000,-321.0310502484952
33000,-312.3038835506824
34000,-291.71136361073917
35000,-393.04162333102454
36000,-208.9560605424058
37000,-358.5106963385893
38000,-89.5693067156275
39000,-202.52043910249589
40000,-175.195709341057
41000,-194.806377892747
42000,-188.82070685142082
43000,-85.03569885528883
44000,-179.63665736324165
45000,-73.3486924105952
46000,-103.6388880979982
47000,-63.70189049409121
48000,-36.65197323395849
49000,-24.837446247806977
50000,16.22262853800041
51000,-80.64375315824206
52000,52.41172222268973
53000,8.449411280548723
54000,-19.78200769191373
55000,56.00518694998944
56000,51.75900846589713
57000,65.30792046001183
58000,-6.363140988556296
59000,106.00121765660913
60000,103.88297806802856
61000,89.90068482940248
62000,204.1528059011443
63000,132.60102206016404
64000,153.6594642902333
65000,80.25621214352539
66000,200.74293368929804
67000,177.37416061195626
68000,256.89397538927034
69000,241.60408156566922
70000,288.10048359189983
71000,271.85276368421785
72000,320.83838130684575
73000,259.9878322747014
74000,367.0337266968821
75000,416.81213767140514
76000,335.33993914735487
77000,388.23906408210024
78000,361.2770813699821
79000,372.9892609613883
80000,453.6497748840851
81000,496.4592759669223
82000,510.15662869611987
83000,548.245189761936
84000,486.46395274728513
85000,590.2227427673284
86000,619.5998445601415
87000,597.4575221383456
88000,586.0014197426887
89000,652.1100968728828
90000,605.7544172636857
91000,692.3142381238314
92000,689.4895366222587
93000,730.640438488712
94000,755.4923395185288
95000,674.5496114353267
96000,707.299474607573
97000,763.2369695760503
98000,787.4702367967494
99000,764.7294613921763
100000,763.7741207254373
101000,794.2277935080059
102000,834.9187199210725
103000,786.728241481423
104000,913.0514873590097
105000,781.3663356545029
106000,887.1979670924088
107000,919.5370212397233
108000,953.7771029359304
109000,923.2167964601518
110000,848.1195255102152
111000,1021.4932508508186
112000,1023.5594528058253
113000,897.5696343721941
114000,998.4307876815661
115000,996.5263719083416
116000,954.2279807923384
117000,1056.1726571127779
118000,919.6966816702961
119000,1063.1942820856277
120000,1046.9763957661514
121000,1066.181994452361
122000,1059.5812947458694
123000,1099.7871071998297
124000,1057.418446944215
125000,1144.5027444851885
126000,1171.823300155544
127000,1123.8703693252164
128000,1128.1912082671756
129000,1057.1215423949404
130000,1123.2924578736133
131000,1116.1643213384584
132000,1141.0190106226553
133000,1039.6347147464007
134000,1152.3540331408324
135000,1189.1879415209632
136000,1125.1288628230982
137000,1130.9344376972078
138000,1173.8889855063264
139000,1188.3805747868835
140000,1135.258172969484
141000,1213.8967690555762
142000,1179.2272664492496
143000,1166.9950910245273
144000,1194.9931751835484
145000,1147.068322274469
146000,1180.787522258799
147000,1163.7850146593673
148000,1228.5723019519535
149000,1198.600294979695
150000,1233.1721263789843
151000,1174.9829594089892
152000,1225.66393360281
153000,1112.0251252586875
154000,1213.3484474125175
155000,1211.2822725179922
156000,1146.8040419428244
157000,1197.1964003514222
158000,1224.7692775476735
159000,1249.6857783016733
160000,1231.536495964479
161000,1157.4415356174777
162000,1226.477095621894
163000,1232.479828323678
164000,1228.1262825640547
165000,1220.649749735041
166000,1260.2013499175664
167000,1271.474359846582
168000,1211.5936066474417
169000,1246.8255198434006
170000,1309.2847987749744
171000,1212.2127346041957
172000,1273.9522714633763
173000,1214.6906134525375
174000,1224.922451084177
175000,1100.4684732737912
176000,1250.5048002508158
177000,1262.0540961915437
178000,1270.191294945653
179000,1324.0670621717136
180000,1314.2900817920763
181000,1227.7101915834826
182000,1248.122248445836
183000,1285.854527831121
184000,1198.7643624726056
185000,1309.329317503471
186000,1226.9379448616946
187000,1348.878794918418
188000,1300.2931706466345
189000,1300.6052299002329
190000,1346.8960399750167
191000,1242.1598812283648
192000,1295.6047652023653
193000,1277.4564348681959
194000,1278.9790980928403
195000,1325.2968248595369
196000,1298.9295157595227
197000,1384.364173385169
198000,1299.5323246012763
199000,1271.7648497052849
200000,1341.894681418494
201000,1270.1875093314666
202000,1287.6431498146555
