step,reward
1000,-12.719603478863394
2000,3.4978788806279972
3000,-5.91901270222484
4000,-5.298222707004113
5000,3.511021432399244
6000,1.5384731893425891
7000,-5.305390636307142
8000,3.6327554965549136
9000,3.8428645154199086
10000,1.576382542272572
11000,5.668966901535764
12000,-2.8256484550343015
13000,-5.593685663374558
14000,-3.4871724120640635
15000,-12.291491844883117
16000,-4.842980769575536
17000,-10.183743981399049
18000,-4.405049716526166
19000,-9.767926642967788
20000,-6.985794985969253
21000,-13.171012429791093
22000,-13.956369154296748
23000,-14.345991571614276
24000,-19.444843037640045
25000,-12.05018689993036
26000,6.507655594344182
27000,4.638544671424246
28000,5.466909995546025
29000,-10.251818556864887
30000,2.3798885772524727
31000,-1.5203043649536476
32000,-4.074005449769735
33000,-5.759701132744272
34000,4.394963242140924
35000,-3.961681502202246
36000,-5.906954009029636
37000,-5.392450335205781
38000,4.92144840190579
39000,0.6595441248625468
40000,-0.9660751951390442
41000,3.7940112249601796
42000,3.4146526427348642
43000,1.8546992420264303
44000,4.288491112394959
45000,5.995499217267387
46000,11.224577560144889
47000,16.970593935938773
48000,12.803958152019163
49000,16.78269631034869
50000,13.714569608954784
51000,20.146818319859634
52000,10.030629390426732
53000,15.303329657771403
54000,15.310041861057082
55000,16.732824611239888
56000,14.346022012872387
57000,15.40987834880296
58000,16.30819109840018
59000,8.947282184312023
60000,24.423994153442127
61000,13.671392855914052
62000,13.41035484106131
63000,16.262039119587172
64000,20.591225867019496
65000,19.542628276377922
66000,17.889366430679615
67000,24.00868023745497
68000,26.225133344878387
69000,21.11193529687413
70000,23.17162972770081
71000,26.71409674054992
72000,27.547833907902156
73000,25.322868390364608
74000,26.77967044000339
75000,24.581320287154288
76000,25.846768565642353
77000,24.35620901741686
78000,23.97935992644046
79000,28.94507445201373
80000,25.471191589800245
81000,27.65657938339144
82000,27.883056460597714
83000,29.44083887632945
84000,26.302641148414303
85000,28.132664489544243
86000,29.50413878714723
87000,31.12682790029115
88000,25.17973725677229
89000,28.662609931815837
90000,26.973744276170578
91000,28.717644541358126
92000,29.1317061457888
93000,26.4103931742188
94000,30.123135336399347
95000,29.455813521611738
96000,29.844897205038517
97000,32.07651488989336
98000,28.851549159752285
99000,26.491064676103928
100000,27.586648711836173
101000,30.0111389977694
102000,27.891785464204517
103000,28.29907894014508
104000,29.90985486449101
105000,30.674752577064876
106000,30.03607184982417
107000,29.208459313175634
108000,30.735728065301007
109000,28.6215461092591
110000,26.7456292652413
111000,31.558472016586805
112000,29.390398266557472
113000,29.535451620517154
114000,30.174942150549988
115000,27.84819644742718
116000,28.988353349885507
117000,29.783911363104846
118000,27.030513864065675
119000,31.894885765084183
120000,28.84006913655349
121000,28.99122347280576
122000,27.941738861646712
123000,31.10997363093885
